_rank,img,psnr,ssim,_score,mode,lpips,enl,epi
40,628.jpg,26.67389972073561,0.8073603441796666,1.9221129063892306,DDPM,0.1510479003190994,0.8538232474808911,0.5178290973367267
41,1308.jpg,26.27129075227304,0.820230661272211,1.8928002375946016,DDPM,0.1318395137786865,0.4562533794845417,0.5069632250674372
42,6629.jpg,26.99869953838112,0.7878661577491448,1.890641108546971,DDPM,0.1926919519901275,1.4041835856280998,0.5327092871437149
43,7110.jpg,26.7935233299712,0.7957938266868414,1.8839832592436878,DDPM,0.2176392972469329,1.4360709358301502,0.5277991691404478
44,6317.jpg,26.29462822374416,0.8102333696784422,1.8385327492378878,DDPM,0.1938906610012054,1.0695624142635585,0.591860390047536
45,6311.jpg,26.423958836324125,0.8030154325137139,1.8292943494671228,DDPM,0.1915076225996017,0.9954033719838096,0.4936597199288171
46,7293.jpg,26.481091464251044,0.7960569734305698,1.8024068179464867,DDPM,0.1763836741447448,0.7813871611355524,0.5350244336467783
47,1639.jpg,26.850654171507927,0.7790940740912459,1.7981640943298176,DDPM,0.1735359877347946,0.7867691753841248,0.4966725188659217
48,6886.jpg,25.7688366176982,0.8237862375576401,1.7805584250031095,DDPM,0.1722850501537323,0.8241624281588154,0.506795230255121
49,7457.jpg,26.36272474253614,0.7966099969325662,1.774243552862544,DDPM,0.1733999550342559,0.9614057220102756,0.6407944298471141
50,1184.jpg,25.072934817997474,0.8435950982665569,1.7151477032883196,DDPM,0.1454851329326629,0.4145822882138757,0.512533707267313
51,6425.jpg,26.313723032261255,0.7866208354715397,1.70076878608343,DDPM,0.1961510926485061,1.2577181465724,0.5521432739469538
52,1047.jpg,26.60351264832327,0.7717400267166377,1.6878865805542074,DDPM,0.1143447756767273,0.5913782652101884,0.5958091029414735
53,7111.jpg,26.451131389951183,0.7759290113881459,1.6726649488197989,DDPM,0.2151036262512207,2.2185869967677694,0.5460881345297773
54,6452.jpg,25.832124461531563,0.7981340977327116,1.6422196628402546,DDPM,0.1555045247077942,0.84189709626756,0.4957922370974537
55,40.jpg,25.824650849234654,0.7972907883924079,1.635128506774709,DDPM,0.1882085502147674,0.9952595635800736,0.5050307862528978
56,6281.jpg,26.570292244523444,0.7633927943170151,1.6285458005104674,DDPM,0.1897277235984802,1.6391503177846716,0.486498389856462
57,6888.jpg,25.733164923357023,0.7992037463996848,1.6223479166998072,DDPM,0.2117497324943542,1.49906587921208,0.610634938821825
58,6731.jpg,25.25412404953297,0.8201348405486864,1.6214539811544126,DDPM,0.1849308013916015,0.5911568924095596,0.5371396403682069
59,4733.jpg,25.75312986105385,0.7965924398795469,1.611865099110489,DDPM,0.2311300337314605,1.0270651872097882,0.4509613536375079
60,1290.jpg,25.94683541070978,0.7849082936207715,1.592744221763847,DDPM,0.1947016417980194,1.0306744626813709,0.5177092837724795
61,6571.jpg,25.489384525562,0.8019895868022116,1.57430762701217,DDPM,0.1678029149770736,0.5079166400084044,0.4835119424252244
62,6796.jpg,26.55727251027905,0.7540629187736614,1.5686377541435181,DDPM,0.176948145031929,1.2094221551335322,0.5092537471095238
63,6308.jpg,25.259806168512707,0.8099345529258363,1.561258643951109,DDPM,0.1169481351971626,0.5996078814491224,0.808977204613443
64,756.jpg,25.449075286890345,0.7995225597842592,1.5486528499066907,DDPM,0.1868244409561157,1.3111489177849374,0.5732343009573405
65,6541.jpg,25.569154382053128,0.7925236636897419,1.538276841296006,DDPM,0.1945010274648666,1.433389100292989,0.5191531497184388
66,6410.jpg,26.1413895750665,0.7649156630282916,1.523586041155645,DDPM,0.206007033586502,1.929731686572912,0.501124927052044
67,6188.jpg,25.6668677730276,0.785383864635,1.521094742718387,DDPM,0.2029278576374054,1.1989062039834464,0.5117413729556132
68,6517.jpg,25.852619441746867,0.7767727304263036,1.5184471331044094,DDPM,0.2474488168954849,2.357556388269316,0.5932674165910574
69,6518.jpg,25.98471959122349,0.7690987680389472,1.50718719445521,DDPM,0.227774292230606,2.526017391299096,0.579157649302188
70,6453.jpg,25.243757271497454,0.8002782457738128,1.4985694556605031,DDPM,0.1609443724155426,0.8657986013912818,0.5084296578880033
71,6184.jpg,26.746830336038144,0.7331331908112682,1.4924804776720204,DDPM,0.1436563432216644,0.8352119229874979,0.6870923661754206
72,5439.jpg,25.46568195522169,0.7893039155272413,1.491254542656703,DDPM,0.1910039782524109,0.8957483841387812,0.4799123513519638
73,739.jpg,25.761972937877267,0.775583418913635,1.4871224320295988,DDPM,0.1841121613979339,1.3286633323097383,0.5143875575930725
74,6280.jpg,25.50066377684483,0.7845948054235703,1.4720782505438919,DDPM,0.1988246142864227,1.2208337667105775,0.5618849239791401
75,4948.jpg,24.875931720030238,0.8100848366130311,1.4599816328234785,DDPM,0.1584716588258743,0.5877041599609535,0.5014523007283749
76,6745.jpg,25.48026937765595,0.7824931075071956,1.453934844581061,DDPM,0.2050506770610809,1.878550805669464,0.6013719690047217
77,6295.jpg,25.014763936093868,0.7985123501000139,1.4269291460772395,DDPM,0.2068729698657989,1.2458506638322977,0.5347342927454176
78,6523.jpg,25.696484484623504,0.7681992223729588,1.4250180030434136,DDPM,0.2488162815570831,1.9096597807357183,0.5406769373836556
79,5328.jpg,25.85644933862349,0.7596963976174574,1.416161255864271,DDPM,0.2207869738340377,2.6192935733811424,0.5065018279923015
80,4863.jpg,24.87611596995506,0.7995768087159684,1.3964610673837363,DDPM,0.2060782015323639,1.2183242243326644,0.5131393195134256
81,5096.jpg,25.1302500343592,0.7883815301466723,1.3963835360552306,DDPM,0.2300244122743606,1.217952119854462,0.5333481582162038
82,1471.jpg,25.737691773931573,0.7608109615400415,1.3912910577168824,DDPM,0.2349458336830139,1.7383750748875175,0.4701479836522499
83,7221.jpg,24.75237933276111,0.803937470214048,1.3899031238750257,DDPM,0.1765902936458587,0.96472533768157,0.6825378782678846
84,757.jpg,25.0543001888054,0.7897730247760646,1.3845839446098194,DDPM,0.2170422077178955,1.322353023746507,0.4967045627209764
85,645.jpg,25.04829169934513,0.7868897630098821,1.3655418555619514,DDPM,0.1979427188634872,1.5451532002913064,0.5038143148830133
86,856.jpg,25.17767596229008,0.7800977564934604,1.358894457396226,DDPM,0.1677745431661605,1.291481523330503,0.5688517198388019
87,7796.jpg,25.27346991968586,0.7757168162410427,1.3578914685979921,DDPM,0.2338387221097946,1.6299057401625705,0.5129512257445887
88,4736.jpg,24.94792887248213,0.7898769001685355,1.35689664176903,DDPM,0.1848946809768676,1.3232865324240326,0.5106340856113499
89,6206.jpg,25.199098144255245,0.7779053698555208,1.3513338611993357,DDPM,0.1929719895124435,1.6072475387145284,0.5053803403532657
90,1296.jpg,25.45212833452988,0.76590290432481,1.346079304862879,DDPM,0.1875624060630798,1.388875152431373,0.4927372551641411
91,4310.jpg,23.93473120708535,0.8323565708603868,1.3441726227027582,DDPM,0.1540148556232452,0.7568933174760675,0.5331537596247451
92,6207.jpg,24.708543920261867,0.7975246837650575,1.3394393315256714,DDPM,0.1716977804899215,0.8835060880449043,0.4932544870878096
93,149.jpg,24.608501753834915,0.7999305084843599,1.3273627551557625,DDPM,0.1793262362480163,0.6399283339084755,0.4891393093512424
94,855.jpg,25.23551671264942,0.7698747055044202,1.3124458740258442,DDPM,0.1791740506887436,1.505227819474338,0.5383427662946442
95,6909.jpg,25.91056542192971,0.7400904550319761,1.311958216619963,DDPM,0.1705256998538971,1.1017901335169,0.4981196502956438
96,6651.jpg,25.363109352745475,0.7633688420273438,1.3070526091392602,DDPM,0.2083070576190948,1.8359185944448475,0.5544173583936847
97,7491.jpg,25.831832228221888,0.740045351866683,1.2907268309141762,DDPM,0.2099146991968155,2.3621858808273344,0.4889372613897828
98,1764.jpg,24.17966693745017,0.8115025210311922,1.2832145944770565,DDPM,0.1545812040567398,0.6851114744410255,0.4995345922847719
99,82.jpg,25.963512465823428,0.7301413585376676,1.2658642655208627,DDPM,0.2619848549365997,3.6060566044686393,0.4554336889111691
100,4311.jpg,23.82906356570594,0.8226885762525,1.257556501818218,DDPM,0.1628974080085754,0.697103704010893,0.5447820216847541
