img,mode,psnr,ssim,lpips,enl,epi
ICEYE_QUICKLOOK_SLEA_4110663_20240605T075214_2560_1024.png,DDPM,18.592356604485577,0.36021352925913036,0.4581059217453003,1.9058984434278388,0.9057496896019571
ICEYE_QUICKLOOK_SLEDP_4228243_20240904T003534_b0037_y1152_x2688_large.png,DDPM,18.888702101428986,0.6595369896267195,0.2454477697610855,0.42777840642942494,0.5470754891940732
ICEYE_X20_QUICKLOOK_SLEDF_4049621_20240429T222841_2048_2048.png,DDPM,19.321117747206806,0.5634219985003657,0.3247700333595276,0.5938493720825653,0.7421965437322027
NH49E001013.tif_6_14.png,DDPM,16.698316126958105,0.3651874095405434,0.3242676854133606,0.8501596299760126,0.48107344130095564
NH49E005019.tif_4_7.png,DDPM,15.565849817659815,0.22288084489477852,0.34238991141319275,1.8764111802724335,0.39976774802443343
NH49E005024.tif_2_18.png,DDPM,14.602643646654045,0.21704346283611134,0.3221665322780609,1.7812757284981418,0.33244834551435754
