_rank,img,psnr,ssim,_score,mode,lpips,enl,epi
31,NH49E004011.tif_6_2_1_0.png,21.294820607376067,0.4684793101451709,1.7188251920716606,DDPM,0.5089030861854553,1.0267821783995,0.2454654408846732
32,NH49E004013.tif_8_12_0_0.png,20.166152168813632,0.5180675380504571,1.7024365440356803,DDPM,0.462089478969574,0.93969754028396,0.2688525543314777
33,NH49E004013.tif_9_8_0_1.png,21.39002869966355,0.457752837609938,1.6747418437637038,DDPM,0.4889960587024688,1.4148684755052603,0.2933635689634062
34,NH49E004011.tif_0_4_1_1.png,21.961299387455213,0.427183416626572,1.6450261243285018,DDPM,0.5276804566383362,1.8089794600042148,0.251215240691061
35,NH49E004013.tif_5_8_1_1.png,21.44820609242416,0.4497334972950076,1.637626175243127,DDPM,0.4905220568180084,1.5140874191791938,0.2514534334924524
36,NH49E001017.tif_2_13_1_1.png,21.80776136096158,0.432591407393501,1.6335018393076894,DDPM,0.3462948501110077,0.4449619997504951,0.2407277661842689
37,NH49E004011.tif_1_4_0_1.png,21.911705271353465,0.4266831197287998,1.625690095035906,DDPM,0.5282342433929443,1.88775079370859,0.2530749138010995
38,NH49E004011.tif_1_5_0_0.png,21.917653955600453,0.4263530680057964,1.625299159619044,DDPM,0.5255688428878784,1.8858765763942176,0.2533716189553853
39,NH49E001013.tif_7_0_1_0.png,21.62061162460588,0.4393354225618993,1.6205118026794643,DDPM,0.549911379814148,1.435503779546335,0.2536819441637485
40,NH49E005011.tif_4_3_1_1.png,19.580153907816907,0.5330211212964272,1.618939749435548,DDPM,0.5049723386764526,0.9824266221328054,0.2845960033243792
41,NH49E005011.tif_5_3_0_1.png,19.581636291158592,0.5317142071402541,1.6103330388808792,DDPM,0.5067034363746643,1.0053006443836867,0.2845965460862706
42,NH49E005011.tif_5_4_0_0.png,19.58291427698213,0.5307800288410227,1.6042508253301375,DDPM,0.5058228373527527,1.0096888501525525,0.2844984135733526
43,NH49E004013.tif_8_10_1_0.png,20.022394137582364,0.5097908212390748,1.5989550638437926,DDPM,0.4482066333293915,0.8914160221250977,0.2676587767657296
44,NH49E004011.tif_3_8_1_1.png,20.511530567468444,0.4872405005692518,1.5986921122592097,DDPM,0.531901478767395,1.162530370035473,0.2715803790630836
45,NH49E005011.tif_0_1_1_1.png,20.234739999187124,0.4995832930374618,1.5959372861275027,DDPM,0.513205349445343,1.1529213606360125,0.2935758906285049
46,NH49E002014.tif_5_0_0_0.png,21.963021726292546,0.4199912376125653,1.5956038591915163,DDPM,0.5065151453018188,1.810430637034135,0.2593892613692262
47,NH49E004013.tif_10_17_0_0.png,20.68286799995514,0.4784643806236199,1.5925059161961637,DDPM,0.4770470559597015,1.21456987697148,0.2707144804465994
48,NH49E001017.tif_2_14_1_0.png,21.749295155914837,0.4282698202625111,1.584777300551676,DDPM,0.3524249196052551,0.4598940213756332,0.236545384334587
49,NH49E004011.tif_0_5_0_0.png,21.764297081951163,0.4270094434331974,1.5808173954384943,DDPM,0.5018154978752136,1.561278244440009,0.2416315410912122
50,NH49E004013.tif_11_12_0_0.png,20.96823645114476,0.463583094676425,1.5803658006394798,DDPM,0.471373438835144,1.2614273495709567,0.2340069015070598
51,NH49E004013.tif_0_12_0_0.png,20.92681689307995,0.4649752721889387,1.5767933212068972,DDPM,0.4532211422920227,0.999710053248361,0.2518289230457543
52,NH49E002014.tif_4_0_1_0.png,21.88836095074951,0.4190993256876584,1.5655306535379407,DDPM,0.5108917355537415,1.848105309047218,0.260853050079207
53,NH49E004011.tif_9_11_1_0.png,19.9017445431375,0.5099972508930094,1.5618065165423058,DDPM,0.4638355076313019,0.7057799253481137,0.2589292155984812
54,NH49E004013.tif_7_9_1_1.png,20.420854532009315,0.4845659989943964,1.5511114634748993,DDPM,0.4844270944595337,1.176873601584295,0.2607419393295869
55,NH49E004011.tif_0_18_0_0.png,19.801109280004503,0.5128891419948494,1.5497176654549005,DDPM,0.4961356520652771,0.8591416118887875,0.2488604501683805
56,NH49E004013.tif_8_10_0_0.png,20.42170947530169,0.4833846635546019,1.5431766544038372,DDPM,0.4854122102260589,1.197242078149513,0.2603466072509349
57,NH49E005011.tif_11_4_0_1.png,21.87636131860205,0.4153983891929885,1.5359782261090402,DDPM,0.5146479606628418,2.322265633211308,0.2511420362276929
58,NH49E002012.tif_12_16_0_1.png,21.081978995312294,0.4518321343090913,1.5350912392509917,DDPM,0.4623644948005676,0.6025405216722914,0.2369243074442081
59,NH49E005011.tif_6_18_1_1.png,22.026554661318627,0.4078812379922992,1.5317779316739568,DDPM,0.5294156670570374,2.040021655437453,0.2407420532654067
60,NH49E005011.tif_10_4_1_1.png,21.846859960077182,0.4153168868593799,1.5259776053671494,DDPM,0.514748752117157,2.3660822213502435,0.2531263004048787
61,NH49E004011.tif_8_18_1_0.png,21.0914119636386,0.4491394554741828,1.5193984293510512,DDPM,0.5177541375160217,1.3979407615954311,0.2507128023000237
62,NH49E004011.tif_6_15_0_0.png,19.23144712538487,0.534588706580987,1.5183178039061056,DDPM,0.4585224688053131,0.8721124428670282,0.2656715125608436
63,NH49E004011.tif_5_15_1_0.png,19.231858801063744,0.534414708091335,1.5172404698474335,DDPM,0.4615365862846374,0.8873374404646527,0.2665596837912216
64,NH49E004011.tif_8_17_1_1.png,21.078068390312424,0.4491653023668981,1.515310841289608,DDPM,0.5180140137672424,1.4071054236762,0.2515281810469564
