_rank,img,psnr,ssim,_score,mode,lpips,enl,epi
64,2385.jpg,28.13607803822159,0.7510479586230018,1.063246161986314,DDPM,0.0889750346541404,0.6144485117318241,0.7788662794930683
65,6160.jpg,27.42614151178426,0.7833913949695938,1.0470369560161255,DDPM,0.2328217476606369,1.88340323992954,0.5134254128899586
66,3763.jpg,27.86568970264293,0.7598909392363462,1.0463685324460656,DDPM,0.2498960644006729,5.033975547618381,0.4647510276595804
67,5474.jpg,27.268955776032268,0.7881900364014581,1.0361718466171204,DDPM,0.2283855080604553,2.077913438941616,0.5164338672316912
68,5934.jpg,27.84007051430848,0.7577801776884422,1.0356877453602082,DDPM,0.2599955797195434,4.986332157316094,0.4658694865896406
69,5744.jpg,27.52340608714759,0.7736984948636852,1.0330519111630263,DDPM,0.2445206344127655,2.4448159078297924,0.5147865240394415
70,3604.jpg,27.434120125776182,0.7762412530724686,1.0263165697336607,DDPM,0.2241172045469284,2.031346296406658,0.4995235343371128
71,3719.jpg,27.673015974482997,0.7617108997435197,1.0205394012801021,DDPM,0.2628627121448517,4.359406965598242,0.4188139800712427
72,4820.jpg,27.45415834501273,0.7719439114389476,1.0163501815984806,DDPM,0.2445189505815506,3.679509879287989,0.5237036845737758
73,4425.jpg,27.698688824792328,0.7589035643263341,1.0160814440299077,DDPM,0.2465577721595764,2.787995068547939,0.4601115206878139
74,4909.jpg,26.99771416991148,0.7959127048642952,1.0157044999788922,DDPM,0.2413618266582489,2.638381870392558,0.5653731046728677
75,1083.jpg,26.542052548698468,0.8194406127283592,1.013828585156931,DDPM,0.1918168514966964,0.7069673341975783,0.4518072485264494
76,3770.jpg,27.40059665445388,0.7707537603634186,1.00394603940172,DDPM,0.239146888256073,2.9005172345408576,0.5053165740202347
77,2125.jpg,27.38109529317445,0.7698283899180479,0.997914316407858,DDPM,0.236019492149353,2.568298648488876,0.4997011210301553
78,496.jpg,25.82004391267865,0.8501553951486899,0.9906336520953145,DDPM,0.1819974929094314,0.2934732767881183,0.4490251319381423
79,1429.jpg,27.46388272011707,0.7621828813847341,0.9878732060272293,DDPM,0.2112110555171966,2.055448606333447,0.4582642184238442
80,4799.jpg,27.16984681559021,0.7767636122138193,0.984809491234445,DDPM,0.2452846020460128,3.0065140725205457,0.4961024030855122
81,4380.jpg,27.835078781919293,0.7409217811568175,0.982950308720523,DDPM,0.2644790709018707,3.8349039301587777,0.4386492407014528
82,5370.jpg,27.11170475296708,0.778451080456119,0.9805209934501995,DDPM,0.2326126098632812,3.3754876254912967,0.5235710954540733
83,1082.jpg,26.452868038772856,0.8131222245600345,0.9798178959591548,DDPM,0.1930110454559326,0.672384637615011,0.4396364277334554
84,3406.jpg,27.35055847351961,0.7648697534729573,0.977659906776525,DDPM,0.2439836859703064,2.5337376877978004,0.4644576925943626
85,410.jpg,26.04307851401622,0.8332706272651125,0.9750172552064982,DDPM,0.1751982569694519,0.2262095774883725,0.4842098457176345
86,931.jpg,26.35674687043169,0.8144273468899876,0.9681555392736025,DDPM,0.179446280002594,0.3357649559654935,0.4748352203789047
87,2278.jpg,26.474809474260702,0.8055196094729733,0.9599819342700797,DDPM,0.1958403140306472,1.165529354912057,0.6507674375924167
88,1633.jpg,26.378120711110967,0.8091997127588615,0.9555418008009178,DDPM,0.2128638625144958,1.5074247967933978,0.5322428570108745
89,4917.jpg,26.884721487266265,0.7814950033477736,0.9528640410201954,DDPM,0.2452825158834457,2.269955468133969,0.4650832034497943
90,3872.jpg,26.68760926566847,0.7910492334476188,0.9501319480364954,DDPM,0.2212913483381271,2.05346534801891,0.4595297217023932
91,6110.jpg,26.621380219669103,0.7943920535967629,0.9496224705054601,DDPM,0.2336911708116531,2.263727535493496,0.634254177129921
92,144.jpg,26.497411866442224,0.8008287243053355,0.9492217933914241,DDPM,0.1996317505836486,0.4320512720370865,0.4257596593779794
93,3603.jpg,27.01526380609125,0.77322047554137,0.9486767434803339,DDPM,0.2245465219020843,3.3349989227335004,0.5484614790770764
94,2340.jpg,27.398815481898,0.7494085773447007,0.9379133183457626,DDPM,0.2189788818359375,4.487058702538604,0.4939165370448444
95,1467.jpg,25.95438828856073,0.8255953518704977,0.9369080614108634,DDPM,0.1714671105146408,0.2839317720456641,0.5019845371323344
96,3877.jpg,27.16409154174208,0.7606908410891139,0.9343671715975588,DDPM,0.2344114929437637,4.163128569867902,0.5333742208783817
97,1918.jpg,26.46121029981325,0.7972382826763638,0.9322571595351774,DDPM,0.2784258723258972,2.2163776445555934,0.4836048049172977
98,4926.jpg,26.728375588938164,0.781537359001684,0.9274868215816391,DDPM,0.2518180012702942,2.7610932332537605,0.5428955738150414
99,1954.jpg,27.406899566203297,0.7450536010180786,0.9258191133209454,DDPM,0.2544013857841491,5.893351577130392,0.4972894200924647
100,612.jpg,26.6849746154776,0.7817487177284806,0.9210569719109443,DDPM,0.1853445768356323,0.2121133665748712,0.4626473220550734
