_rank,img,psnr,ssim,_score,mode,lpips,enl,epi
27,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094036_20190823094408_tile_10258_HH_0_1_0_0.png,22.57580648543252,0.4847311980860289,1.4086162861072724,DDPM,0.4421976506710052,51.46062713683584,0.358081191549602
28,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094036_20190823094408_tile_10258_HH_0_0_0_1.png,22.54430329884319,0.4843283398981052,1.4027436658104118,DDPM,0.4463634490966797,51.66433155458088,0.3609776278559548
29,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804142736_20190804142950_tile_1163_HH_1_0_0_1.png,21.993770641143804,0.5073787733078174,1.397657413371879,DDPM,0.4088656306266784,56.58296898058413,0.4306543006673027
30,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822074237_20190822074521_tile_4755_HH_1_1_1_0.png,23.10170658831853,0.4564733438594332,1.3932515951693016,DDPM,0.4032804369926452,106.66285087418107,0.3544744433615222
31,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822083256_20190822083600_tile_10920_HH_0_0_0_1.png,21.8126206864714,0.5064565933486302,1.368408450522576,DDPM,0.4954041242599487,23.242027287270844,0.3680457456210568
32,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823151153_20190823151440_tile_6043_VV_0_1_0_0.png,26.795006610008198,0.2781370227698855,1.3505470851628694,DDPM,0.0556314140558242,0.1065469602713758,1.0260280378419824
33,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804115720_20190804115941_tile_9543_VV_1_1_1_1.png,22.426933257655392,0.47259546864686,1.3476967509074909,DDPM,0.4579233825206756,55.82372331349716,0.3372077274193243
34,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804114132_20190804114404_tile_10827_VV_0_0_1_0.png,23.09371695890459,0.4422751461443267,1.3460690487163074,DDPM,0.3879421949386596,45.06654314022735,0.3818405661600205
35,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823073047_20190823073350_tile_7971_HH_1_0_1_0.png,21.37216803857737,0.5186826866183212,1.3441917053573724,DDPM,0.4761630892753601,18.28214739538335,0.4500215253174113
36,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822161837_20190822162134_tile_1594_HH_0_1_1_0.png,21.748642597147075,0.5018045077104111,1.3440540980147655,DDPM,0.5733233094215393,17.690779857818796,0.3356875372708707
37,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804120805_20190804121023_tile_6215_VV_0_1_1_1.png,22.182269729492333,0.4823410507297719,1.3438210347208364,DDPM,0.4013159275054931,51.76239434011767,0.3632669717027613
38,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804142149_20190804142420_tile_9119_VV_1_1_0_0.png,21.345485225512544,0.5194504679951453,1.3428125534230797,DDPM,0.4560011625289917,22.356325959621795,0.3771354690141362
39,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822154325_20190822154559_tile_9327_VV_1_0_1_1.png,21.640280577923168,0.5056051072923445,1.3406657295553575,DDPM,0.4847235977649688,23.164426998664947,0.3530162503287136
40,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2625_VV_1_1_1_0.png,20.89169994197213,0.5387959840468758,1.3397411602430702,DDPM,0.4391008913516998,32.40746659552935,0.359687613213231
41,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804122434_20190804122704_tile_6469_VV_0_0_0_1.png,24.368787236304517,0.3833000171116283,1.3397327254735627,DDPM,0.1801725924015045,0.4557790572430836,0.5108304854421468
42,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822154325_20190822154559_tile_9327_HH_1_0_1_1.png,21.386471564013647,0.5146483648741527,1.333187646033922,DDPM,0.4826175272464752,24.99061446611968,0.354371544409028
43,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804143251_20190804143533_tile_335_VV_0_1_0_1.png,25.15095634934733,0.3459940289680739,1.332186914338941,DDPM,0.1144925951957702,0.2055942688083795,0.5097622148489456
44,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094036_20190823094408_tile_10258_HH_0_0_0_0.png,20.93238175111061,0.5328989533054712,1.3265228303499546,DDPM,0.5052013993263245,19.43004040712515,0.4010478643100391
45,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804142736_20190804142950_tile_1163_VV_0_0_0_1.png,26.258749353828183,0.29408922211897,1.3245208295051725,DDPM,0.0692072436213493,0.1743649259506652,0.9699015579984652
46,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804120805_20190804121023_tile_6215_HH_1_1_0_1.png,22.10989345585516,0.4786843259215648,1.3214757995446635,DDPM,0.4014538526535034,51.839274016484254,0.3636978485124727
47,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823131744_20190823132104_tile_3515_VV_1_1_1_0.png,22.5281643382806,0.4584117738460793,1.316393947361178,DDPM,0.5042736530303955,34.521252559435766,0.3347131760044816
48,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804135937_20190804140208_tile_6561_VV_1_1_0_1.png,21.26624064077621,0.5140316648702208,1.313759792635984,DDPM,0.4568578898906708,28.114338081449485,0.4585487244225435
49,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822084703_20190822085003_tile_1377_VV_0_0_0_1.png,23.933993168605923,0.3944794046190449,1.3129432896693722,DDPM,0.1500070691108703,0.292264067790473,0.3986590962756328
50,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804122434_20190804122704_tile_6461_VV_0_0_1_0.png,21.320755413748,0.5106134634553195,1.3105819846523605,DDPM,0.4379076957702636,26.650452351294497,0.3344170228281503
51,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804115211_20190804115445_tile_8029_HH_1_1_1_1.png,21.273790023548457,0.511725683600889,1.3073791726058457,DDPM,0.4190803170204162,28.36237969801508,0.3773765058855923
52,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804143251_20190804143533_tile_335_HH_0_1_0_1.png,25.21554801037089,0.3347462762331896,1.3050898714074042,DDPM,0.1107616946101188,0.2081032037458649,0.5149419294325357
53,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7709_HH_1_1_1_1.png,20.86211199485023,0.5290282008071593,1.3037891734001286,DDPM,0.4334662556648254,34.49536362001312,0.3810214844508552
54,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822093113_20190822093410_tile_496_VV_1_0_0_0.png,21.524559063990687,0.4993838460146861,1.3037240215901926,DDPM,0.5204235315322876,19.4381802371534,0.3610113110075236
55,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094036_20190823094408_tile_10256_VV_0_1_0_1.png,20.919451740326767,0.5246596807138774,1.2979403573738872,DDPM,0.4684270322322845,23.85636478898445,0.4373369840987724
56,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822152355_20190822152652_tile_4002_HH_1_0_0_0.png,21.892230258564112,0.4809974698236918,1.2974213532058152,DDPM,0.49814572930336,29.103998850496207,0.3585406846635921
57,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804132547_20190804132826_tile_10861_HH_1_1_0_1.png,21.37474314837286,0.503679948977722,1.2959326654103607,DDPM,0.4669424891471863,43.94788872675374,0.330014259115008
58,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822155502_20190822155747_tile_4643_HH_1_0_1_0.png,21.76108419352168,0.4863471299755267,1.2957515678554403,DDPM,0.4172055423259735,52.91956952052984,0.3566718532843341
59,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804120805_20190804121023_tile_6215_HH_0_1_1_1.png,21.98780494952924,0.4754064857909703,1.2931524139511614,DDPM,0.4012600183486938,45.77363669768945,0.3826564975157916
60,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823094036_20190823094408_tile_10258_VV_1_0_0_0.png,21.67123695820481,0.4894729852079089,1.292859892047929,DDPM,0.561557948589325,13.276840586279166,0.3445829396642518
61,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823151153_20190823151440_tile_6046_HH_0_1_0_0.png,22.59432193079683,0.4480583395835066,1.292422893564897,DDPM,0.5360109210014343,44.71708792458495,0.2726505024743875
62,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823144002_20190823144238_tile_10093_VV_0_1_0_0.png,23.87115137324724,0.39094460564752,1.29237541127187,DDPM,0.1849724352359771,0.4467590571306013,0.4705225359190581
63,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822162621_20190822162906_tile_5651_HH_0_0_1_1.png,21.526073763038745,0.4949753215867215,1.2896530808292717,DDPM,0.4813427627086639,47.92310569057866,0.3742847513697986
64,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804141608_20190804141830_tile_5337_HH_1_1_0_1.png,21.602020219214907,0.4915311804632136,1.2894979433911045,DDPM,0.4888519942760467,43.83109303137374,0.3250186458421122
65,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823075755_20190823080053_tile_10771_HH_0_0_0_1.png,24.547964590260406,0.3590283511710668,1.2870282813643108,DDPM,0.1622335612773895,0.3527901884115244,0.4877359108420458
66,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804114132_20190804114404_tile_10825_HH_1_0_0_0.png,21.255237123259555,0.5060882830513832,1.2864157346249698,DDPM,0.3912247717380523,48.42831807424097,0.3731998402872743
67,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804135937_20190804140208_tile_6561_HH_1_1_0_0.png,21.81017176123243,0.4807595416167438,1.2847548213670197,DDPM,0.4534958004951477,56.75748397976956,0.3561381237982731
68,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804111224_20190804111453_tile_8695_VV_0_1_1_0.png,22.228510442874168,0.4619682026961776,1.2844842442529143,DDPM,0.4520514011383056,59.57552299456464,0.3302571303440634
69,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823071743_20190823072036_tile_2625_VV_1_0_0_1.png,21.92041551890003,0.4755513753641888,1.2838532512336693,DDPM,0.42116180062294,69.0582988629628,0.3382468052757119
70,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804120223_20190804120456_tile_63_VV_1_0_0_1.png,21.564201844017443,0.4914467922366518,1.2837422084396775,DDPM,0.4285635352134704,44.27697190788296,0.3554082205554595
71,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822161837_20190822162134_tile_1606_HH_0_1_0_1.png,22.078600876060115,0.4683947613776581,1.2835853202917484,DDPM,0.4938070178031921,46.14407486276208,0.3084813692918695
72,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9931_VV_0_1_0_1.png,24.16642953999908,0.3746677773952432,1.2824168195865042,DDPM,0.2021822035312652,0.4061007044842107,0.4658974170034146
73,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823070853_20190823071152_tile_2039_HH_0_1_0_1.png,24.599061409057,0.3550056145147219,1.281395364208248,DDPM,0.1784879267215728,0.3795274340998976,0.5644220913156126
74,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804115211_20190804115445_tile_8029_VV_1_1_0_1.png,21.649898612301637,0.4868633177911325,1.281307263303917,DDPM,0.3748633563518524,54.77303278153744,0.3596349230991371
75,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822162621_20190822162906_tile_5651_VV_0_0_1_1.png,21.246191580841327,0.5045695392615969,1.2801813800112576,DDPM,0.519901692867279,48.09816750113257,0.3403103200950886
76,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823084056_20190823084400_tile_3439_HH_1_1_1_1.png,21.265266831331925,0.5035486562295651,1.2796372877974602,DDPM,0.4485643804073334,23.55061311061145,0.4226446125450666
77,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804120223_20190804120456_tile_63_HH_0_0_1_1.png,21.76950900237427,0.4802606471628405,1.277243113691732,DDPM,0.4504733085632324,42.23754151339638,0.3557510608364028
78,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804122434_20190804122704_tile_6465_VV_0_1_1_1.png,21.93421318263869,0.4727233445218171,1.2766861305823631,DDPM,0.5125882625579834,34.84055500258118,0.410305503390582
79,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804122434_20190804122704_tile_6459_VV_0_0_0_0.png,26.22661576652284,0.280579807594376,1.2760710881554187,DDPM,0.065158724784851,0.1401129885674744,0.741346160558758
80,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804132547_20190804132826_tile_10867_HH_1_0_1_0.png,21.639025681962345,0.4855733735662079,1.275549677290177,DDPM,0.4625455141067505,33.30298144010711,0.3666117440358077
81,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804142736_20190804142950_tile_1163_HH_1_1_1_1.png,21.425554177327044,0.4932655730082105,1.2695394137520126,DDPM,0.4757634103298187,35.96761327625749,0.3406753114827097
82,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822161837_20190822162134_tile_1594_HH_1_1_0_0.png,21.36339875633664,0.4959645850967327,1.2692783286037632,DDPM,0.5685556530952454,20.44623641846765,0.3228937920201975
83,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804114132_20190804114404_tile_10825_HH_0_1_1_0.png,21.729769090439422,0.4792805956331118,1.268305481399152,DDPM,0.3817422091960907,50.78889769523703,0.3595633981769879
84,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804113009_20190804113242_tile_4807_HH_1_0_0_1.png,22.527164034394968,0.4434389009717366,1.2677134208257868,DDPM,0.4391716122627258,100.05423747024524,0.3656491648513583
85,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804120223_20190804120456_tile_63_VV_0_0_1_0.png,21.54344051916249,0.4873864154090354,1.2675706581728308,DDPM,0.4807346165180206,55.95118005296215,0.332726945429385
86,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804141608_20190804141830_tile_5339_VV_1_0_0_0.png,22.14158810713272,0.459212559810644,1.262951313516718,DDPM,0.4562362432479858,50.3261214010633,0.3241846947550135
87,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071924_20190822072224_tile_8641_HH_0_1_0_0.png,24.72147635661496,0.3436050488548712,1.2621850832307284,DDPM,0.1640152335166931,0.3926975737724746,0.5366551829475837
88,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804115211_20190804115445_tile_8029_HH_1_1_1_0.png,21.13883233908076,0.5036671169445877,1.2616932298653425,DDPM,0.4352840185165405,45.80495443881861,0.3346696759078874
89,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804114132_20190804114404_tile_10825_VV_0_0_0_1.png,24.34528535963354,0.3595537070176899,1.2593506951813112,DDPM,0.165137380361557,0.5077997569092974,0.6961210080157204
90,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804113009_20190804113242_tile_4807_VV_1_0_0_0.png,22.10090508608412,0.459612065560289,1.2583488901285493,DDPM,0.4623265862464905,59.87142978446607,0.3392394504183475
91,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822152355_20190822152652_tile_3990_VV_1_0_1_1.png,25.4704349810263,0.3083797965543001,1.256569888107538,DDPM,0.1839141696691513,0.3855781884298785,0.6730317570777029
92,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804135937_20190804140208_tile_6569_VV_1_0_0_0.png,23.041490731507203,0.4168072822998928,1.255942584930478,DDPM,0.4283306300640106,154.4062571434105,0.353127367592973
93,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6509_HH_1_0_1_0.png,20.70465997326835,0.521222903151525,1.2556634192502067,DDPM,0.4866859316825866,35.83186747753796,0.3649958436133236
94,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804120223_20190804120456_tile_63_HH_1_0_0_1.png,21.53858098085632,0.4837787736222851,1.2551718144433208,DDPM,0.4527097344398498,40.09547395193498,0.3654686226726153
95,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822145832_20190822150114_tile_9607_VV_0_0_0_0.png,25.023007259595968,0.3276825946878097,1.2542816199031366,DDPM,0.1923930794000625,0.3863775383961447,0.4966646855288739
96,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823135623_20190823135909_tile_1104_HH_1_1_1_1.png,25.62966302898132,0.299615384937266,1.251241328066571,DDPM,0.1022816598415374,0.2342927051282881,0.6488436690082305
97,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163834_20190822164115_tile_7707_HH_1_1_1_1.png,21.40905346999372,0.4880622532237816,1.2502805639408057,DDPM,0.4744879901409149,52.428269861774304,0.3241222937339223
98,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804142149_20190804142420_tile_9117_HH_0_0_0_0.png,24.4540131886556,0.3518479064467122,1.2501331338799526,DDPM,0.1676892340183258,0.477661144140887,0.6776492231059814
99,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822161837_20190822162134_tile_1604_VV_0_1_0_0.png,21.97022370624923,0.4627253502114182,1.2494971122539948,DDPM,0.4768578708171844,57.48026167265666,0.334463535605926
100,SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822154658_20190822154950_tile_9391_HH_0_0_0_1.png,22.91999140599188,0.4199275461876602,1.2484444694163719,DDPM,0.1946378946304321,0.3654002554483641,0.3975670113240646
