_rank,img,psnr,ssim,_score,mode,lpips,enl,epi
30,0006435_1_0.png,24.84123210659471,0.6241511048844631,1.8916698420000597,DDPM,0.2920012474060058,248.899445394796,0.4644694566521693
31,0006098_1_0.png,25.28173260839573,0.5920744984212488,1.8874869524877202,DDPM,0.2632814645767212,141.06188391870572,1.1951657075952202
32,0004195_1_1.png,25.45198092617674,0.5790488487694813,1.8844801238141125,DDPM,0.1935226023197174,188.51232493874195,0.6406280083193964
33,0007249_0_0.png,24.67766129157458,0.6316216310380888,1.8833997958080233,DDPM,0.2768387198448181,232.68786241313376,0.5140465033249516
34,0005538_0_0.png,24.57265932071288,0.6382281559402961,1.882097122192357,DDPM,0.3476568162441253,393.9917119436572,0.4714047875007021
35,0009504_1_1.png,24.53924693885129,0.6388276553334603,1.8783582025952044,DDPM,0.2251255810260772,101.1300833977218,0.9006777452175306
36,0003696_0_1.png,24.284394721238787,0.6555487439310868,1.8767146396795302,DDPM,0.3458441197872162,359.7970013538114,0.536777577242959
37,0005028_0_1.png,25.967550019102745,0.5395411974138407,1.8752381442733814,DDPM,0.2395260334014892,298.04653088711336,0.5276499317639004
38,0000705_0_1.png,24.680863766632232,0.6272106057793992,1.8741271206255248,DDPM,0.309217095375061,204.06927677908888,0.4313421756725301
39,0007908_1_1.png,24.78036669151401,0.6179004082971951,1.8686150516583901,DDPM,0.3235384523868561,119.76584724544512,0.39916613214341
40,0000161_1_1.png,24.8876643014454,0.6034076737714074,1.8528197096810612,DDPM,0.2689936459064483,126.49796208873173,0.8783031347396368
41,0001554_1_0.png,24.76401739460112,0.6080163285666529,1.844270834466599,DDPM,0.3105303943157196,153.052111014818,0.4196270524651682
42,0005389_1_1.png,25.59475065735633,0.5473819646018031,1.8360691914810914,DDPM,0.2324530482292175,227.2716899381477,0.4506755835573008
43,0003123_1_1.png,25.04425762855401,0.5845958772432888,1.8349426314545738,DDPM,0.2965427339076996,353.6754028173052,0.4758697483016282
44,0008561_0_0.png,25.337791930540423,0.5644459464069116,1.8348648475716636,DDPM,0.2180925458669662,267.52259203479355,1.3651004313118127
45,0000509_0_0.png,24.061447889354103,0.6478456773440312,1.8258761880175323,DDPM,0.2893440723419189,226.79878753224992,0.4695488686818492
46,0006044_1_0.png,25.443642836909877,0.5516719205067165,1.8226523526791945,DDPM,0.2282344400882721,288.8268443336895,1.0895188967840792
47,0002969_1_1.png,24.04276996443452,0.6460212580075922,1.8190086965526122,DDPM,0.3725636303424835,213.060637760476,0.4444246461539329
48,0007839_1_1.png,24.62426160483286,0.6041591663237251,1.814551695208422,DDPM,0.3031136393547058,225.33701545874595,0.5135310392899882
49,0006020_1_0.png,23.77097831135876,0.6622955885272396,1.8138088765167555,DDPM,0.3738976716995239,555.1775241004757,0.5225484345370899
